Dealer_ID,Dealer_Name,Month,Model,Sales_Qty,Revenue
1012,BMW Showroom 12,2024-06,BMW 530i,1,253105
1012,BMW Showroom 12,2024-06,BMW X3,1,433354
1012,BMW Showroom 12,2024-06,BMW X5,14,53024
1012,BMW Showroom 12,2024-06,BMW X7,13,175183
1012,BMW Showroom 12,2024-06,BMW M440i,10,17824
1012,BMW Showroom 12,2024-06,BMW i7,13,438655
1012,BMW Showroom 12,2024-07,BMW 320i,6,359295
1012,BMW Showroom 12,2024-07,BMW 330i,14,167932
1012,BMW Showroom 12,2024-07,BMW 530i,13,224749
1012,BMW Showroom 12,2024-07,BMW X3,14,245453
1012,BMW Showroom 12,2024-07,BMW X5,11,157620
1012,BMW Showroom 12,2024-07,BMW X7,10,483791
1012,BMW Showroom 12,2024-07,BMW M440i,2,169808
1012,BMW Showroom 12,2024-07,BMW i7,10,302553
1012,BMW Showroom 12,2024-08,BMW 320i,5,271978
1012,BMW Showroom 12,2024-08,BMW 330i,0,840
1012,BMW Showroom 12,2024-08,BMW 530i,1,31568
1012,BMW Showroom 12,2024-08,BMW X3,14,136971
1012,BMW Showroom 12,2024-08,BMW X5,6,197173
1012,BMW Showroom 12,2024-08,BMW X7,5,129789
1012,BMW Showroom 12,2024-08,BMW M440i,4,74723
1012,BMW Showroom 12,2024-08,BMW i7,10,238755
1012,BMW Showroom 12,2024-09,BMW 320i,2,373561
1012,BMW Showroom 12,2024-09,BMW 330i,7,240822
1012,BMW Showroom 12,2024-09,BMW 530i,8,303760
1012,BMW Showroom 12,2024-09,BMW X3,6,484441
1012,BMW Showroom 12,2024-09,BMW X5,3,143670
1012,BMW Showroom 12,2024-09,BMW X7,12,92416
1012,BMW Showroom 12,2024-09,BMW M440i,4,122834
1012,BMW Showroom 12,2024-09,BMW i7,4,188467
1012,BMW Showroom 12,2024-10,BMW 320i,1,271530
1012,BMW Showroom 12,2024-10,BMW 330i,3,150594
1012,BMW Showroom 12,2024-10,BMW 530i,12,484976
1012,BMW Showroom 12,2024-10,BMW X3,11,393887
1012,BMW Showroom 12,2024-10,BMW X5,9,185151
1012,BMW Showroom 12,2024-10,BMW X7,7,35790
1012,BMW Showroom 12,2024-10,BMW M440i,4,117827
1012,BMW Showroom 12,2024-10,BMW i7,9,260123
1012,BMW Showroom 12,2024-11,BMW 320i,4,196211
1012,BMW Showroom 12,2024-11,BMW 330i,2,435892
1012,BMW Showroom 12,2024-11,BMW 530i,3,209486
1012,BMW Showroom 12,2024-11,BMW X3,0,416363
1012,BMW Showroom 12,2024-11,BMW X5,2,240201
1012,BMW Showroom 12,2024-11,BMW X7,14,238569
1012,BMW Showroom 12,2024-11,BMW M440i,7,476182
1012,BMW Showroom 12,2024-11,BMW i7,1,264320
1012,BMW Showroom 12,2024-12,BMW 320i,2,239423
1012,BMW Showroom 12,2024-12,BMW 330i,4,84153
1012,BMW Showroom 12,2024-12,BMW 530i,14,259642
1012,BMW Showroom 12,2024-12,BMW X3,11,233984
1012,BMW Showroom 12,2024-12,BMW X5,2,302146
1012,BMW Showroom 12,2024-12,BMW X7,4,399826
1012,BMW Showroom 12,2024-12,BMW M440i,12,311896
1012,BMW Showroom 12,2024-12,BMW i7,0,78947
1013,BMW Showroom 13,2024-01,BMW 320i,12,336860
1013,BMW Showroom 13,2024-01,BMW 330i,9,272217
1013,BMW Showroom 13,2024-01,BMW 530i,3,96496
1013,BMW Showroom 13,2024-01,BMW X3,13,301041
1013,BMW Showroom 13,2024-01,BMW X5,10,313760
1013,BMW Showroom 13,2024-01,BMW X7,5,266626
1013,BMW Showroom 13,2024-01,BMW M440i,6,222036
1013,BMW Showroom 13,2024-01,BMW i7,8,170646
1013,BMW Showroom 13,2024-02,BMW 320i,3,305428
1013,BMW Showroom 13,2024-02,BMW 330i,4,269482
1013,BMW Showroom 13,2024-02,BMW 530i,14,143572
1013,BMW Showroom 13,2024-02,BMW X3,9,61480
1013,BMW Showroom 13,2024-02,BMW X5,9,220386
1013,BMW Showroom 13,2024-02,BMW X7,5,4695
1013,BMW Showroom 13,2024-02,BMW M440i,10,14318
1013,BMW Showroom 13,2024-02,BMW i7,6,415547
1013,BMW Showroom 13,2024-03,BMW 320i,2,183744
1013,BMW Showroom 13,2024-03,BMW 330i,3,470076
1013,BMW Showroom 13,2024-03,BMW 530i,5,68754
1013,BMW Showroom 13,2024-03,BMW X3,13,364464
1013,BMW Showroom 13,2024-03,BMW X5,5,387405
1013,BMW Showroom 13,2024-03,BMW X7,0,367482
1013,BMW Showroom 13,2024-03,BMW M440i,13,342059
1013,BMW Showroom 13,2024-03,BMW i7,0,479564
1013,BMW Showroom 13,2024-04,BMW 320i,5,310768
1013,BMW Showroom 13,2024-04,BMW 330i,11,135222
1013,BMW Showroom 13,2024-04,BMW 530i,2,142181
1013,BMW Showroom 13,2024-04,BMW X3,6,157088
1013,BMW Showroom 13,2024-04,BMW X5,0,142108
1013,BMW Showroom 13,2024-04,BMW X7,4,145093
1013,BMW Showroom 13,2024-04,BMW M440i,14,299087
1013,BMW Showroom 13,2024-04,BMW i7,14,234456
1013,BMW Showroom 13,2024-05,BMW 320i,13,443232
1013,BMW Showroom 13,2024-05,BMW 330i,12,456243
1013,BMW Showroom 13,2024-05,BMW 530i,9,123351
1013,BMW Showroom 13,2024-05,BMW X3,9,497192
1013,BMW Showroom 13,2024-05,BMW X5,14,315980
1013,BMW Showroom 13,2024-05,BMW X7,2,3770
1013,BMW Showroom 13,2024-05,BMW M440i,1,53811
1013,BMW Showroom 13,2024-05,BMW i7,1,60848
1013,BMW Showroom 13,2024-06,BMW 320i,11,20946
1013,BMW Showroom 13,2024-06,BMW 330i,6,95852
1013,BMW Showroom 13,2024-06,BMW 530i,12,305888
1013,BMW Showroom 13,2024-06,BMW X3,1,170231
1013,BMW Showroom 13,2024-06,BMW X5,4,285815
1013,BMW Showroom 13,2024-06,BMW X7,2,408124
1013,BMW Showroom 13,2024-06,BMW M440i,11,437574
1013,BMW Showroom 13,2024-06,BMW i7,7,428734
1013,BMW Showroom 13,2024-07,BMW 320i,5,96748
1013,BMW Showroom 13,2024-07,BMW 330i,12,400022
1013,BMW Showroom 13,2024-07,BMW 530i,13,434107
1013,BMW Showroom 13,2024-07,BMW X3,1,345695
1013,BMW Showroom 13,2024-07,BMW X5,7,301364
1013,BMW Showroom 13,2024-07,BMW X7,6,343136
1013,BMW Showroom 13,2024-07,BMW M440i,4,62576
1013,BMW Showroom 13,2024-07,BMW i7,11,155260
1013,BMW Showroom 13,2024-08,BMW 320i,7,320974
1013,BMW Showroom 13,2024-08,BMW 330i,3,12419
1013,BMW Showroom 13,2024-08,BMW 530i,1,347076
1013,BMW Showroom 13,2024-08,BMW X3,0,497784
1013,BMW Showroom 13,2024-08,BMW X5,4,139045
1013,BMW Showroom 13,2024-08,BMW X7,1,86649
1013,BMW Showroom 13,2024-08,BMW M440i,9,273280
1013,BMW Showroom 13,2024-08,BMW i7,3,324646
1013,BMW Showroom 13,2024-09,BMW 320i,5,285183
1013,BMW Showroom 13,2024-09,BMW 330i,9,328864
1013,BMW Showroom 13,2024-09,BMW 530i,0,88263
1013,BMW Showroom 13,2024-09,BMW X3,3,16911
1013,BMW Showroom 13,2024-09,BMW X5,4,321196
1013,BMW Showroom 13,2024-09,BMW X7,6,232695
1013,BMW Showroom 13,2024-09,BMW M440i,14,476377
1013,BMW Showroom 13,2024-09,BMW i7,6,121937
1013,BMW Showroom 13,2024-10,BMW 320i,13,312094
1013,BMW Showroom 13,2024-10,BMW 330i,3,318505
1013,BMW Showroom 13,2024-10,BMW 530i,11,299840
1013,BMW Showroom 13,2024-10,BMW X3,9,494408
1013,BMW Showroom 13,2024-10,BMW X5,2,102395
1013,BMW Showroom 13,2024-10,BMW X7,2,386265
1013,BMW Showroom 13,2024-10,BMW M440i,8,317545
1013,BMW Showroom 13,2024-10,BMW i7,2,25103
1013,BMW Showroom 13,2024-11,BMW 320i,7,257777
1013,BMW Showroom 13,2024-11,BMW 330i,13,312188
1013,BMW Showroom 13,2024-11,BMW 530i,2,25825
1013,BMW Showroom 13,2024-11,BMW X3,0,497393
1013,BMW Showroom 13,2024-11,BMW X5,7,77256
1013,BMW Showroom 13,2024-11,BMW X7,12,66433
1013,BMW Showroom 13,2024-11,BMW M440i,6,101999
1013,BMW Showroom 13,2024-11,BMW i7,14,23572
1013,BMW Showroom 13,2024-12,BMW 320i,2,408366
1013,BMW Showroom 13,2024-12,BMW 330i,5,325834
1013,BMW Showroom 13,2024-12,BMW 530i,0,475551
1013,BMW Showroom 13,2024-12,BMW X3,4,430246
1013,BMW Showroom 13,2024-12,BMW X5,3,353351
1013,BMW Showroom 13,2024-12,BMW X7,9,338916
1013,BMW Showroom 13,2024-12,BMW M440i,8,243480
1013,BMW Showroom 13,2024-12,BMW i7,8,82912
1014,BMW Showroom 14,2024-01,BMW 320i,1,233746
1014,BMW Showroom 14,2024-01,BMW 330i,13,261139
1014,BMW Showroom 14,2024-01,BMW 530i,9,495336
1014,BMW Showroom 14,2024-01,BMW X3,9,132828
1014,BMW Showroom 14,2024-01,BMW X5,5,461328
1014,BMW Showroom 14,2024-01,BMW X7,11,102488
1014,BMW Showroom 14,2024-01,BMW M440i,5,189123
1014,BMW Showroom 14,2024-01,BMW i7,13,457811
1014,BMW Showroom 14,2024-02,BMW 320i,2,174166
1014,BMW Showroom 14,2024-02,BMW 330i,2,218961
1014,BMW Showroom 14,2024-02,BMW 530i,9,397751
1014,BMW Showroom 14,2024-02,BMW X3,3,47367
1014,BMW Showroom 14,2024-02,BMW X5,0,410334
1014,BMW Showroom 14,2024-02,BMW X7,4,59884
1014,BMW Showroom 14,2024-02,BMW M440i,8,144352
1014,BMW Showroom 14,2024-02,BMW i7,10,364716
1014,BMW Showroom 14,2024-03,BMW 320i,3,84821
1014,BMW Showroom 14,2024-03,BMW 330i,9,10207
1014,BMW Showroom 14,2024-03,BMW 530i,7,27757
1014,BMW Showroom 14,2024-03,BMW X3,2,488484
1014,BMW Showroom 14,2024-03,BMW X5,6,151328
1014,BMW Showroom 14,2024-03,BMW X7,14,262070
1014,BMW Showroom 14,2024-03,BMW M440i,12,242955
1014,BMW Showroom 14,2024-03,BMW i7,10,305495
1014,BMW Showroom 14,2024-04,BMW 320i,7,441887
1014,BMW Showroom 14,2024-04,BMW 330i,8,364709
1014,BMW Showroom 14,2024-04,BMW 530i,11,428373
1014,BMW Showroom 14,2024-04,BMW X3,1,447506
1014,BMW Showroom 14,2024-04,BMW X5,3,273363
1014,BMW Showroom 14,2024-04,BMW X7,7,126733
1014,BMW Showroom 14,2024-04,BMW M440i,0,420873
1014,BMW Showroom 14,2024-04,BMW i7,13,100931
1014,BMW Showroom 14,2024-05,BMW 320i,10,175963
1014,BMW Showroom 14,2024-05,BMW 330i,12,289194
1014,BMW Showroom 14,2024-05,BMW 530i,10,224691
1014,BMW Showroom 14,2024-05,BMW X3,0,113135
1014,BMW Showroom 14,2024-05,BMW X5,2,232084
1014,BMW Showroom 14,2024-05,BMW X7,5,273672
1014,BMW Showroom 14,2024-05,BMW M440i,8,180680
1014,BMW Showroom 14,2024-05,BMW i7,10,37136
1014,BMW Showroom 14,2024-06,BMW 320i,11,348152
1014,BMW Showroom 14,2024-06,BMW 330i,12,386055
1014,BMW Showroom 14,2024-06,BMW 530i,1,177788
1014,BMW Showroom 14,2024-06,BMW X3,10,316448
1014,BMW Showroom 14,2024-06,BMW X5,0,69835
1014,BMW Showroom 14,2024-06,BMW X7,5,112424
1014,BMW Showroom 14,2024-06,BMW M440i,6,469508
1014,BMW Showroom 14,2024-06,BMW i7,10,319055
1014,BMW Showroom 14,2024-07,BMW 320i,1,103088
1014,BMW Showroom 14,2024-07,BMW 330i,1,435008
1014,BMW Showroom 14,2024-07,BMW 530i,2,50613
1014,BMW Showroom 14,2024-07,BMW X3,12,164999
1014,BMW Showroom 14,2024-07,BMW X5,2,485369
1014,BMW Showroom 14,2024-07,BMW X7,8,469497
1014,BMW Showroom 14,2024-07,BMW M440i,4,42678
1014,BMW Showroom 14,2024-07,BMW i7,7,61394
1014,BMW Showroom 14,2024-08,BMW 320i,1,115377
1014,BMW Showroom 14,2024-08,BMW 330i,4,187486
1014,BMW Showroom 14,2024-08,BMW 530i,0,55918
1014,BMW Showroom 14,2024-08,BMW X3,1,242556
1014,BMW Showroom 14,2024-08,BMW X5,8,455910
1014,BMW Showroom 14,2024-08,BMW X7,14,169807
1014,BMW Showroom 14,2024-08,BMW M440i,14,105509
1014,BMW Showroom 14,2024-08,BMW i7,8,114310
1014,BMW Showroom 14,2024-09,BMW 320i,13,307946
1014,BMW Showroom 14,2024-09,BMW 330i,4,34622
1014,BMW Showroom 14,2024-09,BMW 530i,8,117919
1014,BMW Showroom 14,2024-09,BMW X3,5,433813
1014,BMW Showroom 14,2024-09,BMW X5,10,69519
1014,BMW Showroom 14,2024-09,BMW X7,3,498204
1014,BMW Showroom 14,2024-09,BMW M440i,11,148112
1014,BMW Showroom 14,2024-09,BMW i7,4,122431
1014,BMW Showroom 14,2024-10,BMW 320i,10,194904
1014,BMW Showroom 14,2024-10,BMW 330i,12,307015
1014,BMW Showroom 14,2024-10,BMW 530i,7,288516
1014,BMW Showroom 14,2024-10,BMW X3,11,39080
1014,BMW Showroom 14,2024-10,BMW X5,2,304866
1014,BMW Showroom 14,2024-10,BMW X7,0,29048
1014,BMW Showroom 14,2024-10,BMW M440i,5,402993
1014,BMW Showroom 14,2024-10,BMW i7,7,167403
1014,BMW Showroom 14,2024-11,BMW 320i,8,20968
1014,BMW Showroom 14,2024-11,BMW 330i,1,234417
1014,BMW Showroom 14,2024-11,BMW 530i,12,251942
1014,BMW Showroom 14,2024-11,BMW X3,10,341603
1014,BMW Showroom 14,2024-11,BMW X5,12,312336
1014,BMW Showroom 14,2024-11,BMW X7,7,84193
1014,BMW Showroom 14,2024-11,BMW M440i,13,329794
1014,BMW Showroom 14,2024-11,BMW i7,4,493197
1014,BMW Showroom 14,2024-12,BMW 320i,2,101398
1014,BMW Showroom 14,2024-12,BMW 330i,6,360029
1014,BMW Showroom 14,2024-12,BMW 530i,1,100588
1014,BMW Showroom 14,2024-12,BMW X3,12,252822
1014,BMW Showroom 14,2024-12,BMW X5,10,345653
1014,BMW Showroom 14,2024-12,BMW X7,9,313816
1014,BMW Showroom 14,2024-12,BMW M440i,12,208655
1014,BMW Showroom 14,2024-12,BMW i7,8,284257
1015,BMW Showroom 15,2024-01,BMW 320i,6,15588
1015,BMW Showroom 15,2024-01,BMW 330i,12,457301
1015,BMW Showroom 15,2024-01,BMW 530i,0,192214
1015,BMW Showroom 15,2024-01,BMW X3,5,347747
1015,BMW Showroom 15,2024-01,BMW X5,0,40136
1015,BMW Showroom 15,2024-01,BMW X7,3,47361
1015,BMW Showroom 15,2024-01,BMW M440i,7,142513
1015,BMW Showroom 15,2024-01,BMW i7,4,381050
1015,BMW Showroom 15,2024-02,BMW 320i,5,289962
1015,BMW Showroom 15,2024-02,BMW 330i,12,83591
1015,BMW Showroom 15,2024-02,BMW 530i,10,329408
1015,BMW Showroom 15,2024-02,BMW X3,0,143115
1015,BMW Showroom 15,2024-02,BMW X5,3,277876
1015,BMW Showroom 15,2024-02,BMW X7,12,411742
1015,BMW Showroom 15,2024-02,BMW M440i,12,235560
1015,BMW Showroom 15,2024-02,BMW i7,10,360701
1015,BMW Showroom 15,2024-03,BMW 320i,6,495062
1015,BMW Showroom 15,2024-03,BMW 330i,7,122366
1015,BMW Showroom 15,2024-03,BMW 530i,4,268356
1015,BMW Showroom 15,2024-03,BMW X3,0,299549
1015,BMW Showroom 15,2024-03,BMW X5,8,339205
1015,BMW Showroom 15,2024-03,BMW X7,8,317330
1015,BMW Showroom 15,2024-03,BMW M440i,4,224065
1015,BMW Showroom 15,2024-03,BMW i7,9,10532
1015,BMW Showroom 15,2024-04,BMW 320i,14,465228
1015,BMW Showroom 15,2024-04,BMW 330i,12,216351
1015,BMW Showroom 15,2024-04,BMW 530i,12,103021
1015,BMW Showroom 15,2024-04,BMW X3,7,438698
1015,BMW Showroom 15,2024-04,BMW X5,1,222071
1015,BMW Showroom 15,2024-04,BMW X7,3,282121
1015,BMW Showroom 15,2024-04,BMW M440i,14,109920
1015,BMW Showroom 15,2024-04,BMW i7,12,361732
1015,BMW Showroom 15,2024-05,BMW 320i,12,230144
1015,BMW Showroom 15,2024-05,BMW 330i,6,267751
1015,BMW Showroom 15,2024-05,BMW 530i,2,356930
1015,BMW Showroom 15,2024-05,BMW X3,6,183011
1015,BMW Showroom 15,2024-05,BMW X5,2,451598
1015,BMW Showroom 15,2024-05,BMW X7,7,126812
1015,BMW Showroom 15,2024-05,BMW M440i,13,98662
1015,BMW Showroom 15,2024-05,BMW i7,1,138570
1015,BMW Showroom 15,2024-06,BMW 320i,10,248304
1015,BMW Showroom 15,2024-06,BMW 330i,11,373221
1015,BMW Showroom 15,2024-06,BMW 530i,7,312768
1015,BMW Showroom 15,2024-06,BMW X3,12,393545
1015,BMW Showroom 15,2024-06,BMW X5,11,7032
1015,BMW Showroom 15,2024-06,BMW X7,14,300178
1015,BMW Showroom 15,2024-06,BMW M440i,2,383267
1015,BMW Showroom 15,2024-06,BMW i7,10,348302
1015,BMW Showroom 15,2024-07,BMW 320i,0,94120
1015,BMW Showroom 15,2024-07,BMW 330i,10,4722
1015,BMW Showroom 15,2024-07,BMW 530i,12,348249
1015,BMW Showroom 15,2024-07,BMW X3,3,4576
1015,BMW Showroom 15,2024-07,BMW X5,3,361548
1015,BMW Showroom 15,2024-07,BMW X7,0,41476
1015,BMW Showroom 15,2024-07,BMW M440i,4,423501
1015,BMW Showroom 15,2024-07,BMW i7,10,413270
1015,BMW Showroom 15,2024-08,BMW 320i,13,14439
1015,BMW Showroom 15,2024-08,BMW 330i,3,44518
1015,BMW Showroom 15,2024-08,BMW 530i,3,26962
1015,BMW Showroom 15,2024-08,BMW X3,14,239157
1015,BMW Showroom 15,2024-08,BMW X5,3,116189
1015,BMW Showroom 15,2024-08,BMW X7,2,457310
1015,BMW Showroom 15,2024-08,BMW M440i,14,281608
1015,BMW Showroom 15,2024-08,BMW i7,4,123980
1015,BMW Showroom 15,2024-09,BMW 320i,13,164342
1015,BMW Showroom 15,2024-09,BMW 330i,11,216877
1015,BMW Showroom 15,2024-09,BMW 530i,5,335689
1015,BMW Showroom 15,2024-09,BMW X3,14,129188
1015,BMW Showroom 15,2024-09,BMW X5,6,476186
1015,BMW Showroom 15,2024-09,BMW X7,5,285913
1015,BMW Showroom 15,2024-09,BMW M440i,1,480620
1015,BMW Showroom 15,2024-09,BMW i7,12,216908
1015,BMW Showroom 15,2024-10,BMW 320i,2,443697
1015,BMW Showroom 15,2024-10,BMW 330i,11,200722
1015,BMW Showroom 15,2024-10,BMW 530i,0,429351
1015,BMW Showroom 15,2024-10,BMW X3,5,69487
1015,BMW Showroom 15,2024-10,BMW X5,12,485825
1015,BMW Showroom 15,2024-10,BMW X7,7,427557
1015,BMW Showroom 15,2024-10,BMW M440i,6,51786
1015,BMW Showroom 15,2024-10,BMW i7,0,365750
1015,BMW Showroom 15,2024-11,BMW 320i,2,120938
1015,BMW Showroom 15,2024-11,BMW 330i,11,484103
1015,BMW Showroom 15,2024-11,BMW 530i,5,55107
1015,BMW Showroom 15,2024-11,BMW X3,10,245191
1015,BMW Showroom 15,2024-11,BMW X5,8,350041
1015,BMW Showroom 15,2024-11,BMW X7,1,215375
1015,BMW Showroom 15,2024-11,BMW M440i,14,260933
1015,BMW Showroom 15,2024-11,BMW i7,4,282068
1015,BMW Showroom 15,2024-12,BMW 320i,9,144954
1015,BMW Showroom 15,2024-12,BMW 330i,2,479771
1015,BMW Showroom 15,2024-12,BMW 530i,7,366349
1015,BMW Showroom 15,2024-12,BMW X3,7,14123
1015,BMW Showroom 15,2024-12,BMW X5,4,197687
1015,BMW Showroom 15,2024-12,BMW X7,9,307422
1015,BMW Showroom 15,2024-12,BMW M440i,7,483506
1015,BMW Showroom 15,2024-12,BMW i7,1,280488
1016,BMW Showroom 16,2024-01,BMW 320i,1,37656
1016,BMW Showroom 16,2024-01,BMW 330i,3,260587
1016,BMW Showroom 16,2024-01,BMW 530i,12,120385
1016,BMW Showroom 16,2024-01,BMW X3,9,78784
1016,BMW Showroom 16,2024-01,BMW X5,3,343288
1016,BMW Showroom 16,2024-01,BMW X7,11,31368
1016,BMW Showroom 16,2024-01,BMW M440i,3,61160
1016,BMW Showroom 16,2024-01,BMW i7,14,272859
1016,BMW Showroom 16,2024-02,BMW 320i,5,58784
1016,BMW Showroom 16,2024-02,BMW 330i,9,361788
1016,BMW Showroom 16,2024-02,BMW 530i,13,309717
1016,BMW Showroom 16,2024-02,BMW X3,8,14780
1016,BMW Showroom 16,2024-02,BMW X5,1,414789
1016,BMW Showroom 16,2024-02,BMW X7,1,129651
1016,BMW Showroom 16,2024-02,BMW M440i,14,73391
1016,BMW Showroom 16,2024-02,BMW i7,7,99596
1016,BMW Showroom 16,2024-03,BMW 320i,6,357162
1016,BMW Showroom 16,2024-03,BMW 330i,11,490492
1016,BMW Showroom 16,2024-03,BMW 530i,8,150214
1016,BMW Showroom 16,2024-03,BMW X3,0,8625
1016,BMW Showroom 16,2024-03,BMW X5,5,409142
1016,BMW Showroom 16,2024-03,BMW X7,2,175544
1016,BMW Showroom 16,2024-03,BMW M440i,12,123182
1016,BMW Showroom 16,2024-03,BMW i7,6,449341
1016,BMW Showroom 16,2024-04,BMW 320i,5,109084
1016,BMW Showroom 16,2024-04,BMW 330i,5,181056
1016,BMW Showroom 16,2024-04,BMW 530i,12,418351
1016,BMW Showroom 16,2024-04,BMW X3,4,467705
1016,BMW Showroom 16,2024-04,BMW X5,2,462326
1016,BMW Showroom 16,2024-04,BMW X7,9,453074
1016,BMW Showroom 16,2024-04,BMW M440i,4,351814
1016,BMW Showroom 16,2024-04,BMW i7,13,350882
1016,BMW Showroom 16,2024-05,BMW 320i,12,128140
1016,BMW Showroom 16,2024-05,BMW 330i,9,246337
1016,BMW Showroom 16,2024-05,BMW 530i,5,270151
1016,BMW Showroom 16,2024-05,BMW X3,3,231704
1016,BMW Showroom 16,2024-05,BMW X5,11,303931
1016,BMW Showroom 16,2024-05,BMW X7,14,205863
1016,BMW Showroom 16,2024-05,BMW M440i,6,345773
1016,BMW Showroom 16,2024-05,BMW i7,6,66770
1016,BMW Showroom 16,2024-06,BMW 320i,13,103509
1016,BMW Showroom 16,2024-06,BMW 330i,12,425212
1016,BMW Showroom 16,2024-06,BMW 530i,4,17152
1016,BMW Showroom 16,2024-06,BMW X3,10,448402
1016,BMW Showroom 16,2024-06,BMW X5,12,352699
1016,BMW Showroom 16,2024-06,BMW X7,0,233731
1016,BMW Showroom 16,2024-06,BMW M440i,9,181762
1016,BMW Showroom 16,2024-06,BMW i7,10,345395
1016,BMW Showroom 16,2024-07,BMW 320i,8,457442
1016,BMW Showroom 16,2024-07,BMW 330i,11,368709
1016,BMW Showroom 16,2024-07,BMW 530i,5,415158
1016,BMW Showroom 16,2024-07,BMW X3,8,257387
1016,BMW Showroom 16,2024-07,BMW X5,6,196349
1016,BMW Showroom 16,2024-07,BMW X7,0,431247
1016,BMW Showroom 16,2024-07,BMW M440i,14,22551
1016,BMW Showroom 16,2024-07,BMW i7,4,93608
1016,BMW Showroom 16,2024-08,BMW 320i,9,133964
1016,BMW Showroom 16,2024-08,BMW 330i,14,286539
1016,BMW Showroom 16,2024-08,BMW 530i,4,247652
1016,BMW Showroom 16,2024-08,BMW X3,14,427867
1016,BMW Showroom 16,2024-08,BMW X5,11,328477
1016,BMW Showroom 16,2024-08,BMW X7,1,499755
1016,BMW Showroom 16,2024-08,BMW M440i,10,152418
1016,BMW Showroom 16,2024-08,BMW i7,9,290168
1016,BMW Showroom 16,2024-09,BMW 320i,6,434034
1016,BMW Showroom 16,2024-09,BMW 330i,11,468369
1016,BMW Showroom 16,2024-09,BMW 530i,0,127192
1016,BMW Showroom 16,2024-09,BMW X3,7,356382
1016,BMW Showroom 16,2024-09,BMW X5,4,422970
1016,BMW Showroom 16,2024-09,BMW X7,11,451457
1016,BMW Showroom 16,2024-09,BMW M440i,0,392102
1016,BMW Showroom 16,2024-09,BMW i7,12,238826
1016,BMW Showroom 16,2024-10,BMW 320i,10,226494
1016,BMW Showroom 16,2024-10,BMW 330i,1,186256
1016,BMW Showroom 16,2024-10,BMW 530i,1,468646
1016,BMW Showroom 16,2024-10,BMW X3,6,172905
1016,BMW Showroom 16,2024-10,BMW X5,5,433396
1016,BMW Showroom 16,2024-10,BMW X7,2,173917
1016,BMW Showroom 16,2024-10,BMW M440i,11,12834
1016,BMW Showroom 16,2024-10,BMW i7,10,37180
1016,BMW Showroom 16,2024-11,BMW 320i,11,109688
1016,BMW Showroom 16,2024-11,BMW 330i,3,368664
1016,BMW Showroom 16,2024-11,BMW 530i,3,58481
1016,BMW Showroom 16,2024-11,BMW X3,14,111491
1016,BMW Showroom 16,2024-11,BMW X5,5,410789
1016,BMW Showroom 16,2024-11,BMW X7,4,357054
1016,BMW Showroom 16,2024-11,BMW M440i,14,405504
1016,BMW Showroom 16,2024-11,BMW i7,2,465636
1016,BMW Showroom 16,2024-12,BMW 320i,5,392765
1016,BMW Showroom 16,2024-12,BMW 330i,0,61821
1016,BMW Showroom 16,2024-12,BMW 530i,13,69224
1016,BMW Showroom 16,2024-12,BMW X3,13,234745
1016,BMW Showroom 16,2024-12,BMW X5,12,437922
1016,BMW Showroom 16,2024-12,BMW X7,10,385921
1016,BMW Showroom 16,2024-12,BMW M440i,7,245358
1016,BMW Showroom 16,2024-12,BMW i7,12,167807
1017,BMW Showroom 17,2024-01,BMW 320i,2,405429
1017,BMW Showroom 17,2024-01,BMW 330i,1,229766
1017,BMW Showroom 17,2024-01,BMW 530i,12,386723
1017,BMW Showroom 17,2024-01,BMW X3,8,31017
1017,BMW Showroom 17,2024-01,BMW X5,8,354182
1017,BMW Showroom 17,2024-01,BMW X7,14,19515
1017,BMW Showroom 17,2024-01,BMW M440i,7,400850
1017,BMW Showroom 17,2024-01,BMW i7,10,469668
1017,BMW Showroom 17,2024-02,BMW 320i,1,295145
1017,BMW Showroom 17,2024-02,BMW 330i,6,109388
1017,BMW Showroom 17,2024-02,BMW 530i,7,79720
1017,BMW Showroom 17,2024-02,BMW X3,10,142954
1017,BMW Showroom 17,2024-02,BMW X5,6,148345
1017,BMW Showroom 17,2024-02,BMW X7,14,45647
1017,BMW Showroom 17,2024-02,BMW M440i,9,195964
1017,BMW Showroom 17,2024-02,BMW i7,7,262571
1017,BMW Showroom 17,2024-03,BMW 320i,8,391813
1017,BMW Showroom 17,2024-03,BMW 330i,11,799
1017,BMW Showroom 17,2024-03,BMW 530i,11,487625
1017,BMW Showroom 17,2024-03,BMW X3,1,14481
1017,BMW Showroom 17,2024-03,BMW X5,3,227966
1017,BMW Showroom 17,2024-03,BMW X7,8,123014
1017,BMW Showroom 17,2024-03,BMW M440i,1,414983
1017,BMW Showroom 17,2024-03,BMW i7,10,52870
1017,BMW Showroom 17,2024-04,BMW 320i,8,167207
1017,BMW Showroom 17,2024-04,BMW 330i,2,86928
1017,BMW Showroom 17,2024-04,BMW 530i,1,209870
1017,BMW Showroom 17,2024-04,BMW X3,13,285916
1017,BMW Showroom 17,2024-04,BMW X5,1,280943
1017,BMW Showroom 17,2024-04,BMW X7,3,129941
1017,BMW Showroom 17,2024-04,BMW M440i,3,354296
1017,BMW Showroom 17,2024-04,BMW i7,3,412549
1017,BMW Showroom 17,2024-05,BMW 320i,5,381977
1017,BMW Showroom 17,2024-05,BMW 330i,10,308697
1017,BMW Showroom 17,2024-05,BMW 530i,0,45783
